,0
631,"[id139301897|Оксана Ломова], здравствуйте. За очистку придомовой территории от снега и наледи отвечает управляющая организация, обслуживающая дом. Именно в УК нужно обращаться с заявкой. Контролирует деятельность управляющих организаций Инспекция строительного и жилищного надзора Алтайского края. Если УК не в полной мере или несвоевременно исполняет обязанности, прописанные в договоре управления, собственники квартир в доме вправе инициировать проверку ее деятельности, направив жалобу в Госинспекцию через личный кабинет ГИС ЖКХ, почтой по адресу: 656043, Барнаул, проспект Ленина, 7, либо доставить обращение лично."
632,Ухты
633,"То есть, у нас еще не все так критично было?"
634,не нужных блоховозов всегда топили. Да и пёс с ними!
635,"[id684715452|Жол], какой  ты урод!"
636,"[id207082448|Юлия], уж не страшнее тебя тп."
637,
638,Когда были ограничения в виде обязательных масок ездили отдыхать в горный алтай там в мария ра даже касиры были без масок ну и тем более покупатели. И не чего всё хорошо!
639,Это она что ли?
640,Ещё раз повторяю-выборы)
641,А что не 28?
642,"Все норм, забыл про гололед по водой сказать и упасть. Скучный пост"
643,Скоро уже из окна будут дожик снимать и выкладывать в группы 🤣
644,"[id110297068|Марина], а из моего окна. Площадь красная видна👅👅👅"
645,"Чепилеко, это простое предупреждение для таких как вы. Чтобы нужку, шею и т. д. свои не сломали.. Плохо когда ума нет? И откуда вообще такая с утра агрессия?"
646,"[id252250981|Илья], А у нас есть газ, а у вас)))"
647,"[id252250981|Илья], Это не про хохлов! Книжку из детсва вспомнил))) А еще мене купили синий синий призеленый красный шар)))"
648,Дожик! Или Додик?
649,"[id94157755|Станислав], 🤣🤣у кого ещё агрессия то"
650,"[id94157755|Станислав], нужку? Кто бы замечания  делал)))"
651,"Хворов, это и дураку понятно, что гололед ещё под водой.. Вашим бы языком, лучше лужи эти разогнать..! 🤣"
652,😁. Норм!
653,"А што не так то, весна👍"
654,"Весна покажет,кто, где cpaл!"
655,Наверное он прав!
656,"Интересно накажут ли тех, кто ему справку на рарешение ношения оружия выдал."
657,"[id71742754|Александр], за что?"
658,No millions no problems
659,
660,Идиот из Краснощеково
661,Причём тут Барнаул и Нижневартовск?
662,"у админа обострение, весеннее 😂"
663,Ужасно😰😰😰😰😰
664,Кошмар
665,И х вы хотите? Чем удивили? Возьмите и по убивайте!
666,"[id252250981|Илья], тапком"
667,Там и без тараканов кошмарики
668,В Барнаульской первой городской тоже тараканы бегают
669,Вы знаете но это реально безумие В коем веке живём Стыдно назвать такие заведения больнице Сколько лет это продолжается и не одна такая больница в кавычках Тот кто за это несёт ответственность бессовестный или его свыше за пугали 😒
670,"У меня 10 лет нет тараканов, которые пешком ходили 👀"
671,"[id453708177|Юленька], ты в больнице живешь? У меня дома и без отравы их нет"
672,"Читательница, для того, чтобы в больнице не было тараканов, надо каждые 2-3 месяца их травить, как следует (а тараканов там разводите именно ВЫ). А для этого надо закрывать больницу на неделю хотя бы. Вы же больше всех вонять потом будете, что больницу постоянно закрывают, вам с ребёнком полежать негде!"
673,"[id788550435|Annabelle], свинарник оправдывают только свиньи.в краевой такого мрака нет"
674,"Позор, не больница, а свинарник, за новые проекты хватаются, а в старых кто порядки наводить будет?"
675,Лечись дома
676,Поэтому цены в Горном будут заоблачные((((
