,0
1400,"[id495809018|Наиль], P. S.  Простыми словами: ИИ сможет пройти тест Тьюринга только путем анализа бесчисленного количества исходов событий выбранного ответа. Речь идёт про миллионы, а то и миллиарды вариантов анализа ответа и последующего вопроса. Если человек может продумать 5-10 вариантов, то у  ИИ это число растёт в геометрической прогрессии. Этим мы и отличаемся. Кто бы что не говорил, но у ИИ есть свои ""тупики"" в процессах своего анализа. ИИ не сможет заменить человека полностью."
1401,"1. Рано или поздно такие аппараты (Если же такие все таки будут) станут доступны массовому пользователю, как было с телефонами, автомобилями и т.п.

2. Аналогия с обычным миром: Грабители, убийцы, насильники. Очень сомневаюсь что специально обученных и подготовленных хакеров, которые будут способны взломать данный аппарат будет больше, чем ранее упомянутых лиц.

3. Ты хочешь сказать что сейчас люди не подвластны группе лиц? Даже не надо проводить аналогию с простым миром, мы все знаем какие события сейчас идут.

4. Для этого есть полиция в различных странах.

5. Аналогия с обычным миром: Рак, Спид, Вич и с сотню других болезней которые также ведут к смерти, только если брать болезнь, ты будешь умирать долго и мучительно, а баг - Раз и все."
1402,"[id349023858|Павел], 
2. Но все же, эта группа лиц существует и будет существовать и вредить будущей инфраструктуре 
 3. Я нечего не говорил и не хочу сказать про настоящее время. Я рассуждал про будущее.  Речь шла про будущих носителей данных аппаратов и про облако. 
Даже сейчас, подключаясь к серверам у исполнителя есть абсолютный доступ к твоим данным.

4,5. Рассуждать можно бесконечно, у каждого свое восприятие вопроса.

Момент про 5: речь про информационную паутину, в которой настоящее время существует бесчисленное количество искусственно созданных вирусов, которые вредят информационной сети. И с каждым днём их число растёт. Да, можно утверждать, что в будущем определённая группа людей будет бороться с этим, но навредить они носителю аппарата всё же смогут наверняка. Шанс минимален, но никогда не равен нулю. Это будущее, мы можем только рассуждать."
1403,"[id495809018|Наиль], тебе то виднее, чем инженеру по разработке ии"
1404,"[id349023858|Павел], ""Пока человечество не может организовать банальную очередь за хлебом - про ИИ не стоит даже думать""."
1405,"[id762596049|Евгений], давай ещё за мои рассуждения меня гасить)"
1406,"[id495809018|Наиль], 

Таких ""Тупиков"" у человеческого разума куда больше, ведь он по сравнению с ИИ куда более ""Ограниченый"". Имеется в виду что какой бы человек не был умный, у его мозга есть предел. А у ИИ по сравнению с мозгом, куда больше памяти и вариативности."
1407,"[id349023858|Павел], согл"
1408,"[id495809018|Наиль], вы серьезно решили что прототипы будут кому то доступны?😁"
1409,"[id91876960|Евгения], ""элите общества""."
1410,Король кого и кого?
1411,"[id10862032|Максим], минета"
1412,"И минета!

Сосун!"
1413,"[id10862032|Максим], сисун!"
1414,Щас бы в ГТА РП играть
1415,"[id629168201|Mooduck], причём ГТА 5 РП."
1416,В Екатеринбурге вышел на свободу маньяк Электрик - он казнил жертв электричеством - ему дали всего 14 лет😁
1417,"Он сам то в курсе, что всего фотку вставили? 
Такие деловые блин"
1418,Вообще не о чем не говорит.
1419,Samp ван лав
1420,Классный мужик) порой нарезки смотрю с ним
1421,Чё за ноунейм
1422,"Majestic RP останется ТОПом, ГТА 5 РП сосёт"
1423,ты хотьи король -но ты еще не слышал мата на СВО
1424,Ну так дай им работу. Пустослов ✨
1425,"[id528532924|Денис], задолбала твоя ава 🤣🤣🤣"
1426,"[id614797292|Синонимус], метла у стенки стоит же😆"
1427,"[id766238090|Алёна], это если присмотреться 🤣🤣"
1428,"[id614797292|Синонимус], так я и присмотрелась😆"
1429,"[id766238090|Алёна], вот именно. Там на стенке ещё жёстче."
1430,"[id528532924|Денис], как вы вообще это связываете, причем тут он и работа ?"
1431,"[id614797292|Синонимус], о боги🤦‍♂️"
1432,"[id766238090|Алёна],"
1433,"Это последнее, что он посоветовал людям)"
1434,"[id730563130|Вафельный], будем надеяться!!!"
1435,"[id730563130|Вафельный], да нет, ещё и повышение получит, за то что грамотно отмазался от вопроса)"
1436,"[id730563130|Вафельный], а что не так он сказал ?"
1437,"[id730563130|Вафельный], Да, озверевшие от голодухи сироты тут же его сожрали.))"
1438,
1439,"[id546342162|Карина], а где вы сейчас живёте"
1440,"[id174619807|Егор], у опекуна, но скоро как 18 лет, свалю (на это есть серьёзные причины), постараюсь выпросить общагу от колледжа, а потом уже скоро и заканчивать эту шарагу, и где потом жилье искать? Снимать будет слишком дорого, а квартиру эту хрен добьёшься, видимо на улице буду жить 🤡"
1441,
1442,"[id546342162|Карина], не, ну есть вариант найти человека с квартирой и так сказать, это полюбви, а не из-за хаты, хоба, проблема решена 😁"
1443,"[id342428974|Максим], да не, я так не хочу и не собираюсь"
1444,"[id546342162|Карина], даже тут желающих много будет предложить этот вариант, я почти уверен 😄"
1445,"[id342428974|Максим], а я вот не очень уверена)"
1446,"[id546342162|Карина], поступайте в любое учебное заведение государственное и получайте пенсию по случаю потери кормильца"
1447,"[id546342162|Карина], попробуйте заранее задуматься о месте работы. Я думаю зп хватит на комнату или в той же общаге."
1448,"[id546342162|Карина], у нас страна олений, сейчас прочтут этот диалог и в течение суток тебе в личку поступит куча предложений о руке и сердце 😁"
1449,"Заберите у него дачу квартиру, и увольте его с место работы, пусть попробует заработать на квартиру"
1450,"[id741561389|Sharipov], не сможет же"
1451,"[id741561389|Sharipov], он сумел заработать, он сумел стать депутатом 
У него мозгов хватило на это)
А эти дармоеды и лентяи, лишь бы подачку выпросить"
1452,"[id50946516|Кирилл], он скорее всего чей-то друг,поэтому и депутат, поэтому есть деньги"
1453,"[id478872549|Богдан], какой бы друг не был, если бы он был реально бездарным и без мозгов, не было бы у него денег и тд"
1454,"[id741561389|Sharipov], народ что за кошмар произошел во франции??"
1455,"[id50946516|Кирилл], советую изменить мнение,в наших реалиях можно быть и безмозглым и бездарным,но быть депутатом"
1456,"[id50946516|Кирилл], а как он заработал и каго вы дормоеды называете детей сирот"
1457,"[id759720322|Людмила], каго"
1458,"[id50946516|Кирилл], ну если вспомнить про кумовство в нашей стране и переход власти от родителей детям, то если честно я очень сильно сомневаюсь, что он хоть что то заработал сам."
1459,"[id50946516|Кирилл], ну как каго вы сами написали про каких то дормоедов ,ну вот я и спросила кто дормоеды дети что ли сироты"
1460,"Он вообще видел наши детские дома? Просто ему говорить про социализацию и заработок, он бюджетные деньги может лопатой грести"
1461,"[id456726141|Кирилл], депутат? Вы нечего не путаете ?"
1462,"[id456726141|Кирилл], ну, я видел детские дома. живут как цари, хотя дети бомжих и алкашей. и квартиру в 18 лет им в подарок за это! да чтобы абсолютно новая, да с балконом, да с новой мебелью! охереть не встать."
1463,"[id624730262|Сад], детям бомжей и алкашей не дают квартиры"
1464,"[id624730262|Сад], детям бомжей и алкашей не дают квартиры"
1465,"[id610202906|Mall], а кому дают? детям профессоров? настоящих сирот у нас нет года с 1950го. если и появляются, то их усыновляют еще до попадания в детдом (на этапе приюта или временной приемной\патронатной семьи)."
1466,"[id624730262|Сад], только сиротам дают квартиры"
1467,Под суд депутата 😡😡😡
1468,"[id379484380|Мики], они с судьей в баре каждую пятницу тусят)"
1469,"[id601352219|Мария], интернет вторая власть, теперь на все обозрения и хана ему будет"
1470,"[id601352219|Мария], а по хорошему ему Уроду за такие слова нужно морду набить 😡😡😡😡"
1471,"[id379484380|Мики], да все это бесконечно грустно. Как будто мы росли на разных сказках и книгах, в разных странах, даже на разных планетах. Почему тогда так невообразимо далеки понятия хорошего и плохого. У нас и у них"
1472,"[id601352219|Мария], нелюди просто"
1473,"[id379484380|Мики], за что?"
1474,"Ну по такой логике дети депутатов тоже должны стать сиротами, карма же🤷‍♂️🤷‍♂️🤷‍♂️"
1475,"[id54294901|Lexx], да и вообще, дети депутатов должны сами с нуля заработать на хаты, тачки и тд"
1476,"[id93402780|Юля],"
1477,"[id54294901|Lexx], харош👍"
1478,Типичный депутат.
1479,Дурак что ли?
1480,"[id471337411|Виктор], депутат)"
1481,Пишите в прокуратуру в москву жалобу прикрепив это видио
1482,"[id379484380|Мики], хахаххвхвхвхахв"
1483,"[id379484380|Мики], и что они там напишут, что им не понравился СОВЕТ ?"
1484,"[id379484380|Мики], в суде очень сложно с доказательствами из видео....столько волокиты и т.д  суд может не признать это видео доказательством...."
1485,Весна настала - шизика отпустили погулять из психушки
1486,"[id424918990|Дамир],"
1487,"зачем вообще vатник пошел в музей современного искусства? очевидно же, что это место вне зоны его восприятия. 

оскорбиться от картины мужика с медеведем - это, конечно, сильно! так рехнуться надо уметь, прям очень мудрый чел конечно"
1488,"[id232677408|Максим], тебя пдрса он забыл спросить куда ему идти, и как думать"
1489,"[id12254492|Александр], донос уже написал ?"
1490,"[id313396658|Слава], донос это когда ты подленько втихую что то делаешь, а выразить свою гражданскую позицию это нормально, а если кто то думал что скрытно можно пукнуть и не за что не отвечать пускай у себя в квартире свои экспозиции выставляет"
1491,"[id12254492|Александр], хахаха. Такими темпами скоро и радугу запретят. Почему она пропагандирует лгбт сообщество.
Хотя какими темпами ? Дошли уже до этого этапа"
1492,"[id313396658|Слава], не надо утрировать"
1493,"[id12254492|Александр], утрируют как раз таки те, кто везде видит пропаганду и дискредитацию направленную против России."
1494,"А где предыдущий твой ответ, а то я его не успел в всплывшем окне прочитать?"
1495,"[id12254492|Александр], паблик удалил"
1496,"[id12254492|Александр], видимо из за мата"
1497,"[id313396658|Слава], Не надо всех вокруг дураками выставлять и передергивать многие все прекрасно видят и понимают, просто им лень что то пытаться вам донести, так у вас только одна позиция правильная"
1498,"Маразм крепчает с каждым днем и со страшной силой , надо же как обезумел народ ((("
1499,"Господи, забери уже себе всех этих мракобесных скрепоносцев."
1500,"[id556599745|Татьяна], 👍👍👍"
1501,"[id556599745|Татьяна], Россия 2028"
1502,"это другое, вы не понимаете."
1503,"Складывается ощущение, что у России всего две проблемы – ""шпионы-агенты коллективного запада"" и ""пропагандисты ЛГБТ""..."
1504,"[id361179472|Дмитрий], есть еще "" чувствительные верующие""  и мамаши смотрящие за длиной юбки педагога."
1505,"[id361179472|Дмитрий], Есть ещё две проблемы- ""Всепропальщики"" и ""Обиженные ЛИЧНО Путиным"""
1506,"[id361179472|Дмитрий], 👏👏👏"
1507,🤦‍♂️
1508,Заберите у мужика телевизор пж
1509,"Русский медведь даст сдачи любому. Но поскольку на него никто не нападает, ему приходится доказывать свою силу, нападая на других. И тут облом. Медведь драпает, сверкая пятками. Потому, что от медведя путинская шайка оставила одно чучело!"
1510,"[id290676343|Алик], ммм, ботовое"
1511,"[id402849199|Мёртвый], а что таки за программу продемонстрировали киньте таки ссылочку в личку"
1512,"[id728488267|Владимир], на картинке ссылка сверху"
1513,"[id402849199|Мёртвый], такой себе анархист.. Ты доносист 40+ 😁"
1514,"[id706508938|Александр], ну, хоть, не хохол"
1515,по ходу вся страна кукухой поехали и строчит доносы на всё подряд
1516,"[id262729499|Надя], не вся, но шизикам дали зелёный свет: что по ТВ, что в Кремле. Холопистые шизики почувствовали душевный подъём)"
1517,"Вы услышите ""одобрено за 100 xyев в жoпу"""
1518,"[id10862032|Максим], не забываем о процентах ещё 😂😂😂😂😂😂😂"
1519,
1520,добрый день. У меня ужасная так сказать история вышла.Кредитная история так сказать россии
1521,Нет местных жителей-нет жалоб
1522,А что с лестницей было не так? Вроде нормальная
1523,"[id673829409|Сэймар], её чистить просили."
1524,"[id192423497|Дмитрий], не один раз☝"
1525,Cpaна 21 ВЕКа
1526,"[id687419714|Sergei],"
1527,"[id687419714|Sergei], открою тебе глаза, но в странах запада тоже полно верующих людей, которые чуть ли не каждую минуту молятся. Так что, свинтус, твой аргумент неуместен"
1528,
1529,"Никитин, открой глаза👀"
1530,"[id687419714|Sergei], не страна, а сверхдержава. Пиши правильно"
1531,"[id443345605|Савелий], Религия это умная бизнес идея. Они продают невидимый продукт и если он не работает как обещано, то они обвиняют в этом самого клиента..."
1532,"[id740183508|Призрак], я знаю, я имел в виду что он неуместно приплёл"
1533,"[id164896379|Денис], CVEPХдЕрЖАva"
1534,"[id687419714|Sergei], среди сильнорелигиозных в православии мало быдла. Потому ничего страшного. Это ж не агрессивная религия"
1535,Типичная новость из ядерной сверхдержавы🤡
1536,"[id608367465|Артём], типичный комментарий чурки"
1537,"[id608367465|Артём], да небось какому нибудь хачу дали сварочник и задание заварить лестницу, а он че, пошёл да и заварил🤡"
1538,Такими темпами в больницах при болях в ногах будут их ампутирвать...
1539,Коротко о методах решения проблем от наших чиновников.
1540,"Многие сограждане заражены идеей величия державы и возрождения империи. Если посмотреть, то что у них есть, кроме этой идеи? Нищета, микрокредиты, бесправие, произвол чиновников и обязанность терпеть всё это всю жизнь. И больше ничего..."
1541,"[id588141827|Александр], зато у нас Крым и нет однополых браков - этим они гордятся и готовы за это хавать что угодно."
1542,"[id245103859|Максим], Теперь по этой лестнице не сможет подняться Родитель 1 и Родитель 2🤷‍♂"
1543,"[id588141827|Александр], И все РАБсияне постоянно стоят на коленях и постоянно извиняются перед кем то😅"
1544,что будет дальше? нет жителей- нет проблем?
1545,"Лайвхак запретить всем выходить из дома и можно вообще не чистить город, они и так не чистят но тут по закону, они же любят орать когда беспределят, что они беспределят по закону."
1546,тсс...хорошую идею еще подадим
1547,"[id601352219|Мария], заварят двери в каждом подъезде и все"
1548,"ну да, зачем решать проблему когда можно просто забить?"
1549,Бывает
1550,"а ещё говорят ,что искусственный интеллект умнее..."
1551,"[id610493597|Эхнатон], он не умнее, его надо научить. но это лет 200, посчитайте."
1552,"[id91876960|Евгения], да нет, с таким сроком вы перегнули. Предположительно ИИ достигнет человеческого интеллекта к 2029 году. Но это только предположения от экспертов, как оно будет на самом деле - трудно сказать. Но вероятнее всего новый разум мы увидим в 21 веке"
1553,"[id91876960|Евгения], причем здесь ИИ? на видео просто робо-рука, которая выполняет заложенную программу, без обработки возможных отклонений. Это как у Задорнова про двух людей, когда первый выкапывал яму, а второй за ним ее закапывал. Потому, что третий, который должен был идти между ними и сажать деревья в ямы, заболел и не вышел."
1554,"Получи свою сосиску, кожаный мешок!!"
1555,"[id195967377|Василий], хахахаха"
1556,"[id195967377|Василий], анусом ошибся"
1557,"[id91876960|Евгения], тебе виднее 🤣🤣"
1558,"Мне в московском зоопарке, робот панда сироп дополнительно мимо стакана лил."
1559,"[id141940723|Алексей], я теперь захотела сосисок, че делать?"
1560,"[id91876960|Евгения], а у меня в морозилке сосиски. Могу приготовить в тесте."
1561,"[id91876960|Evgenia], ждать зп"
1562,Когда пьяный пытаешься засадить своей шкуре
1563,"[id779643453|Borat], недавно пойманой лисицы?"
1564,"[id599854084|Гена], лисиц не трогай ушлёпок"
1565,
1566,
1567,
1568,АХАХХАХАХАХАХАХА
1569,Блин он так старался….
1570,Ну хоть сосику дали а не булку🤣
1571,Вот что патриотизм из Тель-Авидение делает
1572,Там ещë пацан зигует
1573,"[id145207283|Владислав], не зигует он"
1574,"[id26276648|Ильдар], зигует и говорит слава Украине"
1575,"[id770727881|Василий], нет"
1576,"[id26276648|Ильдар], ну я же не слепой, вижу своими глазами"
1577,"[id770727881|Василий], как он кричит сала украине ?😄"
1578,"[id26276648|Ильдар], не кричит, а думает, если бы кричал, ему пиздоф дали бы"
1579,"[id770727881|Василий], думает! еще лучше 🤣  читать мысли , это сильно"
1580,"[id26276648|Ильдар], это просто логика, раз зигу кинул, значит и слава украине добавил"
1581,"[id26276648|Ильдар], вна Украине, этому с садика учат, не зря же их денацифрируют"
1582,"[id770727881|Василий], дк это фото не с Украины"
1583,Чем скамейка та не угодила...???)))Маразм  мл*...!!!)))😅😅😂😂
1584,"[id85672635|Александра], действительно"
1585,Надо чтобы скамейка была в оттенках коричневого и серого
1586,"пусть на фильмы где ЛГБТ присутствует напишет заяву, что сделают интересно"
1587,"[id758910976|Николай], будет смотреть и лупиться в жопу"
1588,"2.0:

радуга российских детей со здоровой психикой"
1589,"[id610493597|Эхнатон],"
1590,"[id91876960|Евгения], Если книга это скука, то человек никогда не читал вовсе."
1591,"[id610493597|Эхнатон], 😂😂😂😂"
1592,
1593,"Давно пора уже запретить радугу, надоела каждый раз после дождя пропагандировать..😂"
1594,"[id707491569|Daniil], вы не понимаете, это невозможно, была бы возможность скорее бы морозы например запретили!!! А лавочку можно было и в другие цвета выкрасить, да и как минимум однотонно, ну ладно, даже в 2-3 цвета, даже ддешевле бы было"
1595,"[id581965732|Константин], это проблема со психикой, раз вы радугу с ЛГБТ воспринимаете. Красный черный не воспринимаете, как нацистскую символику случайно?"
1596,"Я то как раз радугу воспринимаю как природное явление, а вот аффтор поста не советует мужику смотреть на небо потому как для него радуга это лгбт видать..."
1597,"[id581965732|Константин], Я был в этом садике и меня никогда такая раскраска лавочек не смущала и я даже не задумывался о ЛГБТ и ещё ком то. Радуга и радуга"
1598,Вы молодец! Но не все же думают аналогично вам
1599,"[id581965732|Константин], Я понимаю, но это уже в маразм превращается. На моей памяти там уже лет 20так лавочки красят и вот сейчас какому то мужику в голову взбрело что это пропоганда..."
1600,Ну тогда и закона не было о запрете пропаганды... а закон един для всех...
1601,"[id581965732|Константин], Закон да, но всё же радугу уже детям преподносить как флаг ЛГБТ это тупо, потому что они до этого возможно даже и не знали про это, но сейчас из за этого начнут знать."
1602,"Так в этом уже петухи виноваты, выбрали себе такой колорит, можно было и попроще чего придумать, типо японского флага что нибудь. Так что пусть уж дети знают и знают что это плохо, чем живут в неведении"
1603,"[id581965732|Константин], Рассказывать что это плохо и так не должно быть это правильно и надо так делать, но не так что бы ребёнок видел на небе радугу и говорил про гомосятину. Я до сих пор не знаю даже какой они цвет из радуги убрали для своего флага. Но все же лишать детей радуги тоже не очень"
1604,"больше проблем в стране нет. только лгбт-пропаганда, которую по опросу ВЦИОМ не замечают почти 90% россиян, а кому-то она мерещится на каждом углу"
1605,"[id641541013|Егор], это видно деда переклинило"
1606,"Учитывая, что эти малые уже в курсе за распиаренные флаги, то эти лавочки послужат у них темой для обсуждения"
1607,
1608,"[id683951646|Алмаз], [id743983312|Даниил], Я хочу с вами в дурку поиграть. 
Я нашел Чикатило, Шпионскую видео камеру в мягкой игрушке подброшенную солдатами НАТО для защиты гей лавочки.
А и  Павлика М."
1609,"Мммм, колхоз eбaный🙃🙃🙃🙃"
1610,"[id240990997|Dima], лютый кринж"
1611,"Ху+ня какая-то,
а не маникюр..."
1612,Кринжатина
1613,Для настоящих дэбилов
1614,"К ним для полного сета нужна финка лгбт, портрет от студим Монро Арт, крест Торрента и паленый Верту"
1615,"[id292874102|Жмых], ты забыл ещё Астраханскую воблу, нож-кредитную карту, подвеску с признанием в любви на всех языках, браслет со знаком зодиака и написать Аязу Шабутдинову чтобы научил зарабатывать просто так"
1616,"[id68611901|Александр], А еще какой то гребаный кубик😁"
1617,"[id692783286|Всеволод], а вот про такое говно я не слышал 🤣"
1618,"[id68611901|Александр], а как же Leomax 😢 годные вещи же делают"
1619,Ещё халаты именные забыли 🤣
1620,"[id174797584|Павел], СВЕЖАК, новое говнище появилось"
1621,Дичь
1622,Для продавцов консультантов самое то
1623,
1624,
1625,именное надгробие-идеальный подарок
1626,
1627,"[id404750316|Double], лучшее"
1628,"[id240990997|Dima],"
1629,"[id404750316|Double],"
1630,Уж лучше финка лгбт
1631,Дешевка и чернуха
1632,"Шо с бровями, Брежнев поучаствовал в зачатии ?! 😂"
1633,
1634,"и заметьте, ни одного мужчины на фото - им никто не дарит такие портреты, ибо нах рабу ещё что-то дарить. погуглите отзывы к дорогим витаминным комплексам - все отзывы написаны женщинами. сегодня российский мужичонка так затюкан, живя в матриархальном скотомогильнике, что не считает нужным даже о себе правильно заботиться и уважать себя."
1635,портрет на могилке-идеальный подарок
1636,Если бы он не рассказал что этот бизнес разработал ChatGPT то чел ушел бы в минус
1637,"[id600118565|Андрей], сквиртл ерунды не скажет"
1638,"[id600118565|Андрей], так он даже бизнес не открыт, а 7к баксов заработал."
1639,"[id342187615|당신의], ""а уже заработал $7800 с рекламы в блоге"" - дак это хайп на chat gpt"
1640,"[id600118565|Андрей], ну так чел говорит что тот разорился бы без этого хайпа, но я его поправил что даже с закрытым биднесем он приносит деньги. Так что когда откроет бизнес, может быть и попрёт"
1641,Челы которые учатся на это 5 лет
1642,
1643,"[id687419714|Sergei], скайнет пал"
1644,дивный новый мир без работы
1645,
1646,Всё! Я ПАШЛА на завод😆пока там места есть😊
1647,"[id263675715|Аврора], пошла*"
1648,"[id574810328|Никита], тот факт, что слово написано капсом, для тебя, конечно же, ничего не значит 
Тебе не душно? Открой форточку немного, пж"
1649,
1650,😂
1651,"Нейросетей, ИИ не существует 💁‍♂ это обычные программы написанные программистами с завышенным ЧСВ"
1652,"[id339237625|Ярослав], На луне не были?"
1653,"[id694821305|Howly], земля плоская"
1654,"[id339237625|Ярослав], ИИ, это программа которая обучается с помощью всей информации с интернета, от людей, и тут уже спокойно запоминает и может связывать и даже думать, анализируя запрос"
1655,"[id588355673|Sherlock], программа не может быть самообучаемая, она действует по алгоритму, думать ей нечем"
1656,"[id339237625|Ярослав], не может? Правда?)"
1657,"Да там индусы на той стороне сидят и отвечают за чатгпт, это все фикция и обман)"
1658,"[id339237625|Yaroslav], перед тем как что-то высказывать советую ХОТЯ БЫ посмотреть в интернете определение нейросети"
1659,"[id138563263|Вова], да забей, он без единого понимания что то пытается доказать, особенно смешно было когда он сказал что нейронщики чсвшные)"
1660,"[id27421949|Alexander], птиц не существует"
1661,"[id339237625|Ярослав], дегенерат"
1662,
1663,Woman
1664,"[id345751958|Александр], Брат это всегда актуально"
1665,"[id345751958|Александр], с козырей зашла"
1666,он жалуется чтоли?
1667,Жаль что её телефон не показали 😔
1668,Я бы её бесплатно покатал 🙃
1669,"[id571142278|Ярик], чувак, лучше сними эскортницу.."
1670,"[id571142278|Ярик], тупой слизняк"
1671,"[id571142278|Ярик], ты ел сегодня?"
1672,"[id652458702|Артур], конечно 🙂"
1673,"[id571142278|Ярик], ну и молодец😊"
1674,А ведь яша ей еще и промокод даст за то что водила не согласился.
1675,Зря отказался. Хоть бы фотку спросил. Может она зачетная соска и кубик Рубика во рту за минуту собирает 😎
1676,"[id12809491|Алексей], ага, потом от такой соски на лечение потратишь кучу бабла. В лучшем случае.. а то и вообще отвалится. Видно же, что у дамочки грязи во рту больше, чем в помойке"
1677,ок
1678,Типичная баба с буквой Z на аве
1679,"[id659080608|Anton], А твоя то какая,пиz,deц.Свиномачо.🤣"
1680,"[id37141079|Дима], это она и есть завидует что её в такси за отсосы не возят"
1681,"[id74866411|Алексей], её вмести с ним только на ферму к коням на тракторе возить."
1682,"[id659080608|Anton], случайно не твоя мамка?"
1683,
1684,Наверняка страшная и с сифилисом
1685,
1686,
1687,теперь всё понятно дон
1688,"да ,дон"
1689,"[id127104860|Никита], Извинись!"
1690,"Как называется метавселенная Рамзана Кадырова?
Мета-дон"
1691,"[id720322584|Родион], там все при смерти?)"
1692,Картинка со звуком:
1693,Уровень развития просто еще не позволяет говорить по человечески
1694,"[id460654578|Вячеслав], так он же кандидат наук и ещё куча разных достижений, а вы про уровень))))"
1695,"[id486129444|Татьяна], он академик вообще то, это высшая учёая степень, выше уже нет"
1696,"Извините не знала, что он академик, это меняет ситуацию Дон)))"
1697,"[id460654578|Вячеслав], причём здесь ""по человечески""? Он чеченец и русский язык для него сложный. Сравнивать его развитие по знанию языка - чистой воды расизм, дон"
1698,"по русски - бл@ть
не употребляй..."
1699,"когда вызвали к доске, а ты волнуешься: ✨"
1700,
1701,"[id176904118|Леонид], аналог российского бл&ть"
1702,"если добавить ""ГАН"" вначале то получится прозвище Кадырова"
1703,"[id174199931|Вика], и путина тоже!"
1704,
1705,"[id392020824|Егор], и твое"
1706,"[id174199931|Вика], ждем извинений на коленях"
1707,Закукарекали путинские полстилки 😆🤣😆🤣😆
1708,"[id392020824|Егор], захрюкало Зеленское отродье)) бомба в твой дом уже в пути"
1709,
1710,"[id559470240|Yami],"
1711,"[id392020824|Егор], посмеялся? Обратно в хлев иди, а то твой Батько заждался"
1712,
1713,ган
1714,
1715,"Как говорится, что у кого на уме"
1716,"Идентично с моими бабулями-соседками, только они так думают потому, что у меня с рождения синяки под глазами)"
1717,"[id369424166|Кристина], не вижу синяков"
1718,"[id280514376|Тимур], и не увидите под слоем консиллера :)"
1719,"[id369424166|Кристина], опять странное название штукатурки для лица?"
1720,Бабки на скамейке запасных с отрядов ......?
1721,"[id225305761|Анна], такая же будешь в скором времени"
1722,"[id225305761|Анна], физиологически да, но не с отрядов точно"
1723,"Бабки барыжут!!! Иначе бы они бы не утверждали, что что то есть"
1724,
1725,"[id787025603|Ro], (надобно пропеть🎶)

Многолетние шалавы
На тусовку собрались
Мнутся на ногах артрозных
Корвалола напились

В yгол бpосили таблетки 
Было к вечеpy y них
Самовар, стол, табуретки
Пять ватрушек на троих

В пенсионном взяли денег
Подровняли чуть усы
А одна из них надела 
Даже чистые трусы 

А на центpе катафалки
Тут проходит ""вечный дрём""
И подpyжки завалили
Пpямо в тачкy все втроём

И поехали кататься
Hеизвестно даже с кем,
Бабкам главное ""отпеться"",
Остальное без пpоблем

Где-то в загpоpодном храме
Бабок бyдyт отпевать,
Окропляя кадилами
Им молитвы напевать

Вот такая вот прогулка
В катафалке с ветеpком
А к yтpy старух прикроют
Крышкой гроба молотком"
1726,дефолтный нпс в каждом дворе
1727,"[id787378365|Данила], 😂😂😂😂😂😂"
1728,"[id787378365|Danila], у них ещё функция есть голосовой трансляции передач с телевизора"
1729,"здравствуйте. подскажите, пожалуйста что такое дефолтный нпс?"
1730,"[id275869206|Fedor], это бабки во дворе и бомжи в метро"
1731,"[id779846109|Vitalii], благодарность"
1732,"[id275869206|Fedor], default NPC"
1733,"Бабки сами на игле сидели лет 60, по этому сопляку спорить смысла нет"
1734,Актёры погорелого театра
1735,"[id780549329|Дмитрий], особенно бабки 🙃"
1736,Бабулек не нае6ать
1737,
1738,детской площадкой?
1739,"Джеймсон подставил, по-любому"
1740,"[id204021071|Дмитрий], Джеймсона уже достали."
1741,"Мужик ,ты волыну-то убери…"
1742,Я бы посмотрел еще пару выпусков
1743,Супер герой которого мы заслужили... Не удивлюсь если солевой😬
1744,"[id221128853|Константин], сахарный"
