,0
1235,"[id765203403|Константин], Вы думаете, что их там нет? Глубоко заблуждаетесь. Если же предлагаете отправить их всех туда поголовно, то это не просто смешно, это - идиотизм. Подумайте. Представьте, как сидите и трясётесь оттого, что не знаете, кто вас защитит завтра. И на улицу страшно выходить... Ссыкотно."
1236,"[id704273636|Анна], ваще ссыкатно, а то что нацгвардию тягают, которая была вневедомственной защитой, эт я прекрасно знаю."
1237,"[id765203403|Константин], знай на здоровье. И спи по ночам. Интернет от таких устаёт..."
1238,"а без его поручения, держали бы ребят и не отпускали? Вроде как, любому военному положено отдыхать и это понятно всем без указания президента. Вопрос в том, что на месте их держат так как неким заменить. Собственно по этому и начали готовить почву для будущей мобилизации под видом ""актуализации данных""."
1239,"[id364211683|Дмитрий], какую ""почту""? Сколько было мобилизовано? Сколько из них находятся на полигонах, то есть пока не задействованы? Чушь не надо писать."
1240,"[id704273636|Анна], там ""почву"", я ошибся"
1241,"При этом некоторых даже на родины не отпускают и отпуск дают далеко не через пол года, а буквально за 3 месяца до того как был бы год, как они там"
1242,"Сегодня ездили за шашлыком ""У Григорича"". Стояли двое в стельку пьяных молодых мужчин в спецодежде. Снимали себя на телефон, кричали, естественно пили. Я вообще нормально отношусь к алкоголю, но это было очень вульгарно и в ""такое время"" неуместно. Тем более недавно погиб на СВО наш с мужем хороший знакомый, бывший коллега. Я, конечно, не знаю имеют ли они отношение к спецоперации, но большинство проходящих думали именно так. И как то так паршиво стало на душе..... И грустно. Очень рада за тех, кто приедет в отпуск, вообще вернётся из этого ада. Но жаль, что есть люди, которые там только ""мешают"" 🍻🍷 и их там много!!!"
1243,"[id121282635|Анастасия], психика страдает.  Кто-то её заливает. Вы просто не знаете что там реально происходит,  парни рассказать не могут. Тг каналах 1/3 жескоча. 
У брат после чеченской пару месяц пил , хотя да этого  так вообще не пил. Кантузия и прочии ужасы войны."
1244,"[id121282635|Анастасия], кто на сво пьёт, безбожно, долго там не живёт. Это вам любой вернувшийся скажет."
1245,"[id494028054|Иван], согласна. Тоже видела как человек после Афгана не мог прийти за годы в себя. Но он пил дома, а не плясал с бутылкой пива и телефоном в руках среди бела дня в общественном месте. Вот в чем разница, к сожалению"
1246,"[id121282635|Анастасия], тут соглашусь. Это синива позорит пацанов."
1247,Апетиты конечно большие
1248,"А у нас котельные типа не угольные, от 3й шлейф через весь город.
С просрочкой из магазина идешь и дышишь этим."
1249,"[id33401100|Hart], просрочку закоптить по дороге можно так"
1250,"[id438867873|Данил], да если бы дровами топили"
1251,"[id33401100|Hart], не живи в теплотрассах и подвалах, крысёныш."
1252,"[id704273636|Анна], сосиски поджареные  на мусорном огне попробуй потом говори, это лучше твоего супа из ролтона."
1253,"[id33401100|Hart], олень. Тупица."
1254,"[id704273636|Анна], оленину ела говоришь, кто так надурил самсой из баков за узбечкой?)"
1255,"[id33401100|Hart], неостроумно. Почему такой тупой и надоедливый?"
1256,"[id704273636|Анна], не люблю когда обманывают людей, там скорее всего баранина была."
1257,"[id33401100|Hart], хренотень. Как и в твоей башке."
1258,"[id704273636|Анна], не, если покупать довольно хорошо готовят узбеки."
1259,"Из бюджета выделяют деньги на ремонт частным конторам, тем временем владелец СГК Мельниченко покупает себе яхты"
1260,"[id460089556|Мария], да капец полный там работать скоро некому будет сто человек рабочих все остальные деньги получают куда мы катимся пропасть"
1261,это вам не плитка
1262,Надеюсь на модернизацию самой котельной денег останется.
1263,"[id338211262|Людмила], мало вероятно)"
1264,"Отмоют половину, и все"
1265,Чем то мне этот шум напоминает историю Харламова о тракторах.
1266,Жителям Ярового это расскажи.
1267,"Правильно писать, потратим, а не направим. 😄"
1268,И снова ценники на ЖКХ взлетят🤦‍♀️
1269,"[id66522724|Ксения], естественно, нужно будет отбить затраты 🤷🏻‍♂️"
1270,Молодцы ребята👍
1271,"Хорошие ребятишки. Вся смена поколения такая была бы! И родители молодцы, правильно вырастили!"
1272,Молодцы! Есть кем гордиться!!!
1273,Молодцы!!!
1274,"хорошая молодёжь, дай Бог"
1275,Сельские дети такие стеснительные на фото. Но такие смелые в жизни! Респект!
1276,"[id704273636|Анна], вы просто из плохо знаете там есть мои бывшие одноклассники они не капельки не скромные"
1277,Глядя на таких ребят понимаешь что у нашей страны есть будущее!
1278,Што сказать Молодцы ребетишки.Я сам бывшый пожарный.
1279,
1280,М.о.л.о.д.ц.ы...для их родителей большая радость и гордость!👍
1281,"Нахуа он туда полез?
Нашёл где развернуться  д@унито"
1282,"[id550478134|Роман], а где? На Власихинской попова только переезд нормальный"
1283,"[id25945269|Федор], у него длина какая?
На это пеерезде да ещё с такой горкой через пути, точно не для него"
1284,"Может он не местный, заблудился, пропустил свой поворот"
1285,"[id676312291|Елена], и он не видит берегов данного разворота?
Он высоко сидит и хорошо всё видит.
Видно же что полотно намного выше чем дорога"
1286,"[id550478134|Роман], А в чём проблема то? Просто рулевой плохой-не рассчитал траекторию. Вот колёсами в рельсах и застрял..."
1287,"Пусть теперь оплачивает убытки электротранспорта, если мозгов нет."
1288,"[id377737071|Дмитрий], что, все убытки? Так там все продать, еще и не хватит?"
1289,Помочь толкнуть выйти не судьба что ли 😁?
1290,"[id146690636|Алексей], вот именно, а то стоят смотрят😀"
1291,"[id146690636|Алексей], что прикалываешься толкнуть ? Легковую нашел"
1292,"[id146690636|Алексей], такую здоровую махину🤷‍♂️🤦‍♂️🤦‍♂️🤦‍♂️"
1293,"[id146690636|Алексей], дурачёк?"
1294,"[id234717774|Нурлан], тяжело без чю наверно жить, да"
1295,Движение открыто!
1296,"[id748897878|Белый], Кто-то нашёлся и подтолкнул😊"
1297,"[id676312291|Елена], я вытолкал, мимо шёл"
1298,"[id442342222|Володя], афигеть ты сильный"
1299,"[id642504222|Иван], я плечом слегонца толкнул"
1300,"[id676312291|Елена], хорошо что не я )"
1301,Хоть патриотов «сохранил»)
1302,Там постоянно такая беда
1303,Странный.
1304,Наши переезды самые переездатые переезды в мире!!!
1305,"[id572407958|Ирина], на Попова места для разворота везде суровые)"
1306,"[id569040966|Андрей], согласна,Попова с Георгия Исакова вообще жесть. Просто чаще я именно там бываю."
1307,"Вот наглядное пособие, что даже 4 уаза не справились с 1м переездом."
1308,На раму прицепа сел?
1309,ВИЧ_Иринка
1310,"[id213494627|Веселый], 🤔"
1311,"Бу-га-га-га)))) это просто свадьба, НО без жениха и невесты!)))...но я думаю после хорошей порции горячительного, и их тоже найдут среди толпы!))) p.s. кстати я так и не понял, что там у девки, что на фото сверху, с права - на жопе приделано?)))"
1312,"[id16523123|Александр], ха-ха, в точку!"
1313,"Сауна, приедем... ой, сами приедем!"
1314,На нашу площадку не надо. Лучше мы приедем к вам. И устроим там бедлам.
1315,
1316,Ждём вас в инциденте Барнаул 🙃
1317,Куда же без 🤳 селфи
1318,"[id527508220|Сергей], 🤣🤣🤣🤣"
1319,"[id527508220|Сергей],"
1320,"Большой вертолёт, ми -8?"
1321,Что то странно ради одного человека вертолет он что брат В.В.П
1322,"[id184795399|Анатолий], в районах убита медпомощь ""оптимизацией"",это не странно? В свое время,когда стационары сокращали  великие экономисты минздрава,альтернативой купили вертолёт для доставки в Барнаул"
1323,Стал бы нач мед Угловского района беспокоится о простом смертном и вызывать сан-авиацию для транспортировки простого больного ? Да нет конечно ... получил бы по шапке в первую очередь со стороны Минздрава ...
1324,"От диванные эксперты проснулись!
Респект парням и ничего лишнего!!"
1325,"Показалось ""отказали"""
1326,"В кой то веки не карательную, а созидательную функцию выполнили, однозначно - орден!"
1327,Молодцы!  Спасибо ребята!
1328,"дэпсы красавцы! звезд Вам, мужики на службе и благополучия дома."
1329,"[id628091220|Андрей], знатно чмокнул в попец!"
1330,"[id484866113|Василий], никто никого не чмокал. мне они ничего плохого не сделали. ничего кроме страховки и ВУ их не интересует"
1331,"[id628091220|Андрей], ну а мне ни чего хорошо ни когда не сделали..."
1332,"[id484866113|Василий], дэпсы не с марса. такие же люди как и все мы. есть хорошие, а есть нет. 
мне чаше хорошие попадались. отпускали несколько раз, когда можно было смело наказывать, втч лишением.
был один, на ровном месте на освидетельствование повез. в наркологичке его спросили, за каким привез)))
все бывает"
1333,"[id628091220|Андрей], не соглашусь, а не такие же люди, как правило в гайцы идут ушлепки не имеющие профессионального образования, ленивые и тупые по сути. С одной целью, возможности легко обогащения и быстрого выхода на пенсию. Но это всего лишь мое мнение..."
1334,"Главное, вовремя помогли, спасли чью-то жизнь. Остальное - второстепенно (затраты и пр., по поводу чего любят ныть комментаторы). Молодцы!"
1335,Натаха опять влипла... А ведь только недавно вышла по УДО.
1336,"ммм... ещё одна история - в назидание потомкам!... но им всё равно пох, они же телевизора не смотрят! Подождите, но это же мы видим в интернете?..Да... но им всё равно пох)))"
1337,Ещё одна поломаная жизнь(((( жаль девчёнку!( умишко не окрепшее подвело!(((
1338,"[id663543663|Станислав], она сама выбрала этот путь наркоторговки"
1339,"Жалко их всех..Насмотрятся красивой жизни в инсте, и творят дичь. Всю жизнь себе сломала дурёха.."
1340,"[id447409500|Ольга], 4 года дадут по малолетке. Не больше как правило"
1341,"[id471229189|Рулон], а дальше она встанет на путь праведный..."
1342,"[id447409500|Ольга], скорее всего да. Мало вероятно что повторит эту ошибку. Ее и поймали из за того что она не понимала куда вляпалась"
1343,"[id471229189|Рулон], да я бы только рада за неё была"
1344,"[id471229189|Рулон], какая малолетка 18 л."
1345,"[id471229189|Рулон], ей 18,какая малолетка ?"
1346,"[id564872662|Диана], на момент совершения преступления была несовершеннолетней..."
1347,"[id471229189|Рулон], 10ка как минимум"
1348,"[id775772346|Великий], и? Сначала по малолетку, а потом на взрослую."
1349,"[id447409500|Ольга], да не жалко. Много у кого были проблемы с деньгами, но что-то не все в криминал побежали."
1350,"Не дали народу отдохнуть в горном... Сами всё сожрут, девку посадят а магазины не найдут как всегда... Сюжет из сказки на лохов🤣"
1351,"Лучше бы ловили тех, кто эту работу предлагает."
1352,"[id781978126|Полина], это технически невозможно практически."
1353,"[id782394465|Мастер], ловят и вполне успешно. Начиная с низов и до верхушки"
1354,"[id471229189|Рулон], это крайне редко случается. Верхушка шифруются очень хорошо."
1355,"[id782394465|Мастер], возможно. Легко исполняемо."
1356,"[id781978126|Полина], их тоже ловят"
1357,"[id682382981|Сергей], ну не знаю, не знаю.... Что то в новостях не вид, чтобы регулярно ловили верхушек интернет магазинов наркоты"
1358,"[id782394465|Мастер], да кто же сам себя то садить будет."
1359,"[id781978126|Полина], а этих не надо?"
1360,"[id89445617|Михаил], не от хорошей жизни, идут на это"
1361,"[id781978126|Полина], и? Типа пусть распространяют ходят?"
1362,"18 лет и на столько уехать 🤦‍♂️🤦‍♂️🤦‍♂️ну не стоит оно того, а выйдет уже под 40."
1363,"[id295428331|Вова], лет 8 додут на первый раз"
1364,"[id763340909|Юрий], 4-5"
1365,"Ума нет, считай калека..."
1366,"Эх, щас ей коблухи всю писю расковыряют🤣"
1367,"Лет 10 15 дадут, только недавно смотрела док. Фильм"
1368,Учите ПДД и двигайтесь по проезжей части НАВСТРЕЧУ движению автомобилей.
1369,"[id11274998|Светлана], плюс одежда в ночное время должна быть светоотражающая!"
1370,"[id11274998|Светлана], может дорога такая была, что не пройти иначе(("
1371,"[id250984771|Анастасия], это как, одностороннее движение?"
1372,"[id250984771|Анастасия], так он и так не прошел вроде"
1373,"[id11274998|Светлана], не знаю сколько там движений. Может хотел пойти по встречной, а там лёд ухабы грязь..."
1374,"[id297952871|Сергей], и где тут ночное время?"
1375,"[id250984771|Анастасия], вы фото внимательно рассмотрели, там есть какая-то очевидная разница между обочинами слева и справа?"
1376,"[id95599552|Татьяна], 6,15 вы считаете что светло на улице?! Будильник на это время поставьте, да в окно посмотрите, чтобы потом бред неписать."
1377,"[id11274998|Светлана], неизвестно ещё, что было до фото"
1378,"У автобуса, что узкая трасса была.... Как так то😳 Жаль мужчину"
1379,"[id534271550|Дмитрий], вы думаете в ночное время все видно !?, если располагать вашими словами из комментария , то аварий вообще не должно быть . В данном случае жаль водителя автобуса"
1380,"[id534271550|Дмитрий], при ослеплении водителя автобуса фарами от встречки, водитель мог вильнуть вправо, как-бы увеличивая расстояние между автобусом и встречным потоком. И если пешеход в темной одежде в это время, то водитель просто его не увидел в момент ослепления. Тем более с возрастом на трассе глаза сложнее воспринимают яркий свет фар от встречки, а водителю 60 лет"
1381,"[id32176697|Татьяна], по вашему 60 лет это старость? Он ещё 5 лет до пенсии будет работать!"
1382,"[id41692842|Ирина], где я написала, что 60 лет - это старость? Я написала об ИЗМЕНЕНИЯХ восприятия встречного света с возрастом. Не ищите подвох там, где его нет"
1383,"[id32176697|Татьяна], бред"
1384,"[id41692842|Ирина], аргументированный и культурный ответ! 😁"
1385,"[id32176697|Татьяна], если хотите поумничать, то хотя бы подготовтесь... И аргументируйте, после 40 наоборот развивается дальнозоркость, а если вы имеете ввиду астигматизм, то он к возрасту отношения н какого не имеет... Тем более у профессионалов..."
1386,"[id41692842|Ирина], именно вам с вашей культурой ничего не хочу аргументировать. Интернет в помощь в поиске информации о  проблемах с глазами у возрастных водителей в ночное время"
1387,"[id32176697|Татьяна], мне зачем искать если я водитель сама возрастной и прекрасно знаю как бьются молодые каждый день почти..."
1388,"[id32176697|Татьяна], если вы не знаете настоящую причину аварии, то ни надо вставлять свои 5 копеек... Это не ваша печаль."
1389,"Да что же это происходит. Алтайский край как будто проклят, надо освятить дороги срочно!"
1390,"[id519527996|Алина], Вы полагаете, что сие поможет???
Капец, запредельная наивность!"
1391,"[id177436415|Владимир], 😂 ещё иконку прилепить в салоне и всё, вопрос решён, защита 💯"
1392,"[id11274998|Светлана], я конечно оценила ваше чувство юмора, но раньше спасались только молитвами!"
1393,"[id519527996|Алина], на соблюдать пдд, ВСЕМ!!! дороги не при чем..."
1394,"[id519527996|Алина], а ещё раньше жертвоприношениями."
1395,"[id11274998|Светлана], 👍"
1396,"[id519527996|Алина], ага и умирали в 30 лет"
1397,"[id519527996|Алина], на Бога надейся, да сам не плошай!"
1398,"[id519527996|Алина], сектанты на месте 😄"
1399,"[id147621596|Александр], а фары на что? И парень не на середине дороги шёл и не перебигал её, а шёл с краю"
1400,"[id534271550|Дмитрий], он должен идти не попутно а на встречу движущемуся транспорту."
1401,"[id534271550|Дмитрий], ибо некуй бродить по трассе в темноте."
1402,"[id534271550|Дмитрий], судя по вмятине на автобусе, ни фига не по  краю шёл"
1403,"То поезд не видят, то автобус
Водителя автобуса жаль, столько сейчас вытерпеть нужно..."
1404,пешеход видимо подзабыл что он из мяса а машина из железа
1405,"В Горном на экскурсии, на пазике ехали, навстречу мужчина на велосипеде, и в какой-то момент он просто выруливает на автобус в лоб .... Водитель пытался уйти от столкновения, но все было так быстро, что врезался даже в забор дома! Мужчина скончался. Столько лет прошло, а я все помню это. Меня медики откачивали, как мне плохо было. Так и в этой ситуации, не очень понятно, что произошло."
1406,"[id220657569|Елена], здесь тоже велик был?"
1407,Жаль всех конечно. Соболезнования родным.
1408,"У нас в Родино трое за месяц, подобных случаев! Очень жаль всех ("
1409,продолжаем повышать пенсионный возраст
1410,стукачество сейчас проверяется. понравилось людям свой моральный ущерб подсчитывать
1411,"[id628091220|Андрей], а она должна слушать и обтекать? Правильно сделает, если напишет заявление. За языком следить надо"
1412,"[id198495335|Андрей], а какое право имела педагог записывать телефонный разговор без согласия другой стороны? На месте отца я бы написала встречное заявление. Тем более наверняка звонок был вечерний, вне рабочего времени педагога."
1413,"[id537606961|Ирина], вы вообще читали новость? Он голосовое сообщение записал"
1414,"[id537606961|Ирина], написано чёрным по белому- оскорблял в чате. Педагог ничего не записывала, с чатов сохраняются голосовые сообщения. А какое право имеют звонить и писать педагогам в нерабочее и тем более в позднее вечернее время? Совсем в правах перебарщиваете."
1415,"[id537606961|Ирина], вот бред! Ей угрожал какой-то папаша, и он прав? Она сразу начала сбор доказательной базы."
1416,"[id537606961|Ирина], и кстати аудио/видеозапись содержащая угрозу жизни и здоровью по умолчанию приравнивается к доказательствам и не требует согласия."
1417,"Не, ну в целом-то мысль: ""молодец, что постоял за себя"" - верная 😏"
1418,"[id453708177|Юленька], но изложение 🤦‍♂️
Наталкивает на мысль, что бьют там не в ответ и по справедливости, а просто так)"
1419,"[id467986172|Алена], нет, тут же подробно рассказано, что наколотил мальчик соперника правильно. Просто пытаются утвердить мысль, что сдачи давать нельзя, надо стоять и обтекать."
1420,"[id758584151|Вера], этот поток брани сложно назвать рассказом, и там представлена версия отца. 
А что это за версия? Было ли это на самом деле, или это сознание в запое выдало. 
Прийти и побить учителя, тоже говорящее намерение"
1421,"[id467986172|Алена], я поток брани отца не читала и не слышала. Я пост читала и говорю как в посте изложено."
1422,"[id758584151|Вера], ну молодец 😁"
1423,"[id453708177|Юленька],"
1424,"Я мама троих детей, и я тоже учу  их давать сдачи если обижают.  Мы выросли в другое, а то некоторые воспитают маменьких сыночков , чуть что под юбку маме бегут."
1425,"[id143203030|Татьяна], надо было тоже словесно ответить, а не распускать руки. Драки до добра не доводят"
1426,"[id143203030|Татьяна], с учителем тоже так общаетесь?)))"
1427,"[id241532871|Евгения], разве я написала что-то про учителя? Я имею ввиду детей, пусть дают сдачи. Это правильно ну для меня. А разговор с учителем это уже другое совсем."
1428,"[id534271550|Дмитрий], кому как. Не всегда словесно помогает. Есть такие люди которые специально выводят на конфликт, а потом сами жалуются"
1429,"[id143203030|Татьяна], про детей- вообще не критично, обычная летучая драка. А вот такую прямую речь папаня выдал в сообщении- это прям охарактеризовало его без лишних слов."
1430,"[id143203030|Татьяна], я уже понял, что вы не одыкват и детей своих так же воспитываете."
1431,"[id534271550|Дмитрий], ну вы совсем меня не знаете, и выражаетесь в мою сторону некорректно. Вы экстрасенс или вы так со слов разбираетесь в людях?)))"
1432,"[id534271550|Дмитрий], воспитывайте своих ребятишек, как вам угодно!  Не вам чудить, верно?)"
1433,"[id143203030|Татьяна], вот такие родители учат своих детей первыми бить, а когда соперник попадается сильнее вашего и ваш получает люлей, то потом охаете, что вашего чадо избили"
1434,"Как в свой адрес услышала брань , сразу в полицию. А как они , учителя себя ведут? У меня старший пошел в первый класс, в конце года собирают деньги на ремонт класса, тогда ещё, в 2010 по 3000. Сдал. На собрании она мне говорит, вы же по отделке работаете, сделайте нам в классе ремонт? Говорю не вопрос, щас все посчитаем и цену озвучу...  Она прям с таким удивлением, как, ведь вы же для своего ребенка делаете... Тоесть я наровне со всем классом сдал деньги, брошу работу и буду делать ремонт класса? Осенью приходим, а мы учимся в другом кабинете опять убитом. Спрашиваю почему, мы же на ремонт сдавали деньги, мне отвечают что тот кабинет отдали первоклассникам. В конце года опять, сдайте на ремонт кабинета.... Я не стал сдавать больше, или что, за мой счёт 11 кабинетов в школе решили отремонтировать? А тут , по-любому мужика довели до белого каления, а теперь жалуется. Предисторию то полностью расскажите, почему он стал так разговаривать? Даже тут написано, что "" почему училка мне НАЗВАНИВАЕТ"". Тесть был не один звонок судя по всему. А если человек был занят и не мог говорить, а ему звонят и звонят?"
1435,"Бедные педагоги.....детишек aгpeccивных учи и терпи, в придачу их бешeные родители 😰 и никакой защиты, по сути, нет"
1436,"[id513327335|Кристина], так дети- отражение своих родителей, к сожалению. Проблема не в детях, а в родителях. Зеркалят они всё то, что видят дома и в окружении. В школу зайти страшно."
1437,"И никого не смутило, что быдло-папаша учителя обматерил, и в принципе собой не владеет.Учительнице обязательно надо довести дело до конца, пусть недопапаша платит штраф за свой язык."
1438,"[id241532871|Евгения], при этом, сынок стоял может и слушал как папа орёт на педагога ...ну вот и воспитал этот папа уважение к взрослым и к учителям особенно."
1439,"[id241532871|Евгения], и это поколение гореродителей считает,что детей хлестать можно"
1440,"Обычный житель Барнаула🐵который завсегдатай Заправки, Погребка, Бочки итд"
1441,"[id130937905|Александр], ты по себе не равняй других, обладатель пивного брюха и перегара по жизни."
1442,"[id736333274|Денис], я по тебе сужу"
1443,"[id130937905|Александр], так это типичный рядовой диванных войск))"
1444,"[id115065617|Сергей], Я тоже так понял."
1445,"[id130937905|Александр], да да типичный городской ебочëс"
1446,"Разговаривать с учителем, конечно так нельзя не в коем случае!!! Думаю педагог, правильно сделала что с реагировала на ситуацию.Отцу стоит разговаривать научиться!!!
Парень красава, не дал себя в обиду 🤟"
1447,"[id70504586|Лерочка], с куяли нельзя? Чем он лучьше других людей?"
1448,"[id199166914|Василий],с такого куяли нельзя. И с другими людьми тоже нельзя разговаривать как захочеться."
1449,"Ой , у моего в классе есть такой Андрюшка. Ходит на всех за - лу -пается , получает в табло и бежит жаловаться , учителю, родителям .  Гневного папу этого я как родитель могу понять, но интересы ребенка нужно отстаивать культурно, без мата и угроз ."
1450,
1451,
1452,А мы вообще ни чего для мирового сообщества не значим...
1453,Вы из какой страны будете? Такие странные обобщения. Дания - это мировое сообщество?
1454,"[id82335524|Сергей], прочитайте полностью пост!! Не стоит по одному слову делать поспешные свои выводы!! Удачи...."
1455,"[id779184621|Tatyana], прочитал, конечно. Поспешные выводы как раз у вас."
1456,"[id82335524|Сергей], тогда концовку по внтмательне прочитайте!"
1457,Вы с УкРуины что ли?
1458,"[id779184621|Tatyana], ну всё,печаль,давайте плакать 🤣"
1459,"[id82335524|Сергей], нет, она скорее всего из стада, которое ноете,  что как мы будем жить без запада и европы)))) проще говоря,  продажные шкуры"
1460,"[id534802763|Виктор], стадо и будет жить без запада, европы и остального развитого мира и верить в святой телевизор."
1461,"[id350434209|Елена], если вам печатьль то тогда и платок носовой вам в помощь?"
1462,"[id33401100|Hart], во, подсосина ЛГБТешников, рот открыл)))) лучше без вас, п#дарасов жить, чем унижаться и жить как п#дарасы))) так, что закрой свой рабочий рот и нах#й по холодку 🤣🤦‍♂️"
1463,кому доверять?
1464,"[id682374453|Иван], не верь, не бойся, не проси, и успокойся!)))"
1465,"[id16523123|Александр], да как тут успокоиться, ко мне две любовници пришли, говорят, не договаривались. щас возьму фенозепам и пойду спать в гостиницу!"
1466,"[id682374453|Иван], хех!)) Ды к ты что - один не справляешься што ле?)) Дык меня позови, я с ними живо ""расправлюсь"" !)))"
1467,"[id16523123|Александр], я сам их боюсь, не хочу никого подставлять. все. утекаю. до вечера!"
1468,"[id16523123|Александр], у него муж есть, ему не до любовниц😆"
1469,"[id736333274|Денис], да ты что?! Вот фулиган какой! А мне тут про любовниц втирает)))"
1470,"[id682374453|Иван], тогда уж лучше Виагры хряпни 🤣🤣🤣"
1471,"[id16523123|Александр], это прикрытие🤔"
1472,"Как раз прошедший год показал, что Западу плевать на право, если нужно расправиться с противником. И Запад лжет, как сивый мерин."
1473,"[id82335524|Сергей], ну а плешивому деду плевать на граждан рф, и правильно что этого балабола не допускают."
1474,"[id82335524|Сергей], а руководство нашей страны нам не врет, от фразы ""стали жить лучше"" аж морозит, 30 лет нет доверия и ни когда не будет эти лживые люди создали целое поколение лживых людей сделали это модным и современным. Поколение"
1475,"[id7562302|Владислав], Путин защищает государственные интересы России, но в условиях капиталистического общественного строя."
1476,"[id198947469|Сергей], ложь была и в СССР, и в РИ. Во всех странах она есть. На современном Западе ее полным-полно. А вообще при Путине страна сильно поднялась. Это факт."
1477,"[id82335524|Сергей], друзей своих защищает, долларовых миллиардеров, а на рф"
1478,"[id198947469|Сергей], кто сидит на жопе ровно все эти 30 лет и только ноет, конечно ни чего не поменялось и всё плохо! Работать и развиваться не пробовали? А не обвинять в своём бездействии власть?!"
1479,"[id198947469|Сергей], ну собирайся и нах#й, вместе со всеми кого-то,  что-то тут не устраивает! Все лего и просто!"
1480,"[id82335524|Сергей], 😂😂😂, Португалию догнал по уровню ВВП, а я и не знал)"
1481,"[id350434209|Елена], ты это водителям скорой помощи расскажи, что они на жопе ровно сидят, интересно будет что они тебе ответят ₽"
1482,"[id7562302|Владислав], во-первых,не тыкайте мне! Во-вторых,каждый САМ выбирает работу,их насильно ни кто там не держит."
1483,"Их права лгбт, уже наводят на сомнения в здравомыслии…"
1484,"[id171494117|Наталья], это Вы Киркорову, Баскову, Лазареву, Меньшикову расскажите да и вообще всему бомонду Москвы да и не только бомонду политикам и общественным деятелям в том числе юристам журналистам итд итп."
1485,"[id198947469|Сергей], одно дело, когда есть извращенцы ( они были всегда) другое дело когда они законом утверждены, как норма и навязывают свою модель жизни, обществу…"
1486,"[id198947469|Сергей], от питоров наших - руки прочь! Они ещё нам могут помочь! ))))"
1487,"[id198947469|Сергей], откуда сведения про ориентацию упомянутых деятелей?"
1488,"[id171494117|Наталья], они в кремле поют и на голубых огоньках, у них дети из пробирок они популищируються властью"
1489,"[id82335524|Сергей], справку в кремле можно получить там главная петушатня"
1490,"[id198947469|Сергей], понятно. Доказательств у вас нет. Одни подозрения. На клевету смахивает."
1491,"[id198947469|Сергей], капец аргументы 😏"
1492,"[id82335524|Сергей], если кажеться креститься нужно"
1493,"[id82335524|Сергей], "" откуда сведения про ориентацию упомянутых деятелей?""
Так они этого и не скрывают так-то!"
1494,"[id779184621|Tatyana], так вали в то общество, где тебя все будет устраивать."
1495,Неужели найдут диверсантов? 😂
1496,"[id35346154|Оксана], не-а. Это опасно - находить американских диверсантов."
