,0
1616,"Так это давно было,новость старая🤦‍♂️"
1617,"[id176914375|Ирина], я тоже помню, только там она начала, за это и получила😉"
1618,"[id172524807|Юляшка], даже если первая - резать надо ?((("
1619,"[id395934153|Викторас], на сколько я помню, это все сделали спецом, для хайпа😉"
1620,"Эйприл просто зашла к пьяным черепашкам ниндзя, на тусовку... Вернуть свою пиццу четыре сыра.."
1621,"теперь у нее в больничке кашка, а у них в тюрьме сегодня макароны, ужин😆"
1622,"[id781257923|Polyak], хороша девочка. Первая начала ."
1623,"[id61336318|Надежда], это не оправдывает,ну толкни,ну подзатыльник отпусти,но не так же зверски,тем более мужчины, они в любом случае сильнее"
1624,"[id405994673|Оксана], это не мужчины,а козлы ,мужик поднявший руку на девочкк,женщину уже не мужик"
1625,"[id548438539|Николай], не в этот случай будет сказано, но бабьё по хуже мужиков бывают. так что твои подкаблучные претензии не катят во всех подряд случаях"
1626,"Вроде пару,лет. Была очень, похожая история. Или эта и есть !!!"
1627,Ужас
1628,Кишкоблуды))))
1629,Что же начнётся когда нам реально устроят «голодные игры»? А это время  уже не за горами..((
1630,"[id226414088|Настасья], просто будут убивать."
1631,Жадины
1632,Что за бред...заказ оплачивается при вручении😎
1633,"[id174758018|Ирина], не обязательно,некоторые в приложении сразу оплачивают."
1634,"[id174758018|Ирина], не везде"
1635,Ужас! 😳
1636,Жуть жуть
1637,Что творят дети это капец
1638,Господи Боже.... Что происходит😳😳
1639,"[id512571924|Лика], бесы видимо в людей вселяются, что в детей, что во взрослых. Не даром говорят,, Ад пуст, все здесь,,.  ."
1640,Чудище ростет бедный мальчишка
1641,"[id265248874|Алексей], где написано, что это брат с сестрой?"
1642,Мне плохо стало😢😢😢😢😢😢😢😢😢
1643,"иди ко мне, я тебя успокою"
1644,Жесть
1645,"[id103300374|Аня], ну по-моему, они не русские, а азиаты, турки или ещё кто, у них дети с детства уже знают, видят, как убивать."
1646,Ее туда же кинуть .
1647,Мальчишку то вытащили?
1648,"[id222113834|Зоя], написано. Убила!"
1649,"[id551604706|Виктория], жалко очень"
1650,"[id222113834|Зоя],"
1651,"[id551604706|Виктория],"
1652,"[id222113834|Зоя],"
1653,"[id222113834|Зоя], выше посмотрите, скинули комментарий, что соседи его спасли"
1654,"[id222113834|Зоя], вытащили"
1655,"Да спасибо я увидела,хорошо что так закончилось"
1656,"[id551604706|Виктория], читайте выше , мальчика вытащили и с ним все в порядке.."
1657,"[id222113834|Зоя], это точно, обошлось"
1658,Жесть
1659,А пол он не собирается сменить?😉
1660,"[id698290898|Пётр], сейчас доски дорогие🤣"
1661,"[id698290898|Пётр], сейчас он просто пойдет по швам.Хирурги всегда предупреждают об этом.но видно Филя как всегда решил всех затмить.Но с природой не шутят .и она даст об этом  знать"
1662,"[id698290898|Пётр], похоже он уже, того.... поменял))))"
1663,"[id481001325|Игорь], 😆🤣"
1664,"[id698290898|Пётр], он уже давно в очко долбиться...."
1665,"Деньги не куда деть, помог бы больным детям!"
1666,"[id367335234|Любовь], он скорей удавиться чем пожертвует деньгами..."
1667,"[id698290898|Пётр], у него его нет,оно."
1668,"[id477736369|Евдокия], гермафродит,сам @бет и сам родит...."
1669,"[id367335234|Любовь], Вы же знаете у этих людей нет доброты и понимания.Они только плачут какие они бедные .Бедные помогут . а богатые в России нет.Депутатам предложили отказаться от пенсии пока работают на Госслужбе в фонд детей .Но они отказались  .но зато сяитаются народными.Хотя ГосДума давно работает на богатых  и против народа"
1670,Фу 🤢никогда мне не нравился.
1671,"[id772875567|Яна], болгарский мразиш 😄 шлюхан 😈"
1672,"Своими подтяжками ,своими разтяжками долго не протянет. Помог лучше детям больным."
1673,Вашпе насс-ть. Ну чё если уже не обращают на него внимания. Так хотя бы так мол обсуждать будут
1674,Ещё у одного деда фляга засвистела.
1675,"[id15259990|Илья], 😆😆👍"
1676,Клоун 🤡
1677,"К этому торсу не подходят руки,Филя вперед , руки базуки твоё фсё🤣"
1678,Что у него с ногами? Как то не пропорционально
1679,
1680,"[id755569858|Янина], мне показалось на Кадышеву"
1681,"[id755569858|Янина], б..ть а я думаю на кого похож, точно Гузеева👍🌼"
1682,"[id755569858|Янина], на Долину"
1683,"[id755569858|Янина], на Кончиту Вурст"
1684,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
1685,"[id340147562|Наталья], 🤣🤣🤣🤣🤣"
1686,"[id755569858|Янина], 👍🤣"
1687,"А потренироваться не судьба конечно и правильно питаться! ""Я буду жить как хочу, всё равно хирурги сделают всë  что не пожелаю"" Ну ну организм так долго не протянет 👎"
1688,"[id53895315|Валентина], ещё в 2017 он ходил в тренажёрный зал и был на диете"
1689,Попугай!!!
1690,"[id53895315|Валентина], он похоже, на старости лет, решил стать мужиком, только это уже точно не его стиль."
1691,Сейчас вообще на себя не похож.
1692,Уроды всегда появляются поздно
1693,Врачи чихательски относятся к людям это пугает
1694,"[id788972273|Наталия], люди также чихательски к врачам относятся. Да что там к врачам, и к себе также и к другим людям. Это общество сгнило. А врач это следствие этого процесса."
1695,вы - то что видите и такой же как те с которыми общаетесь..как вы живы до сих пор ?
1696,"[id197223414|Ольга], я бухаю. А проспиртованный организм хорошо сохраняется."
1697,"[id332589393|Said], это временно"
1698,"[id332589393|Said], как аукнется так и откликнется. Как врач к пациенту так и пациент к врачу. Все верно общество сгнило в том числе и врачи. И этот пост подтверждение."
1699,"Да это уже и не пугает, это ПРЕДЕЛ. Так это такое во всех регионах , нет медицины."
1700,"[id332589393|Said], врач должен оставаться врачом не смотря на все процессы"
1701,"[id151479690|Наташа], пугает то что люди лучше относятся к животным чем врачи к людям."
1702,"Все под Богом (Райской Троицей) ходим. Мог умереть дома и разлогаться три месяца. 
В России, благодаря Веронике Скворцовой,   отличная медицина.
Бесплатная медицина ЕВРОПЕЙСКОГО УРОВНЯ доступная ВСЕМ гражданам России, не зависимо от материального или социального статуса. 
Либералы хотят это отменить. 
Чтобы только им, имеющим деньги, была доступна частная качественная медицина. 
А быдло, вроде нас всех, получало только самое примитивное обслуживание в рамках ОМС."
1703,"[id788972273|Наталия], сейчас все люди друг на друга чихают,врачи тоже люди.."
1704,Пипец
1705,Охренеть какое безразличие…😢
1706,"[id43880242|Anna], безнаказанность"
1707,"Россия, выживают только сильнейшие..."
1708,"Людииии вы чего? Это ведь сума сойти можно, ни один не подошёл...... Как же страшно..... Какое безразличие.... Люди забыли что они люди.... Кошмар!!!!!"
1709,"[id79181962|Сабина], жестокая реальность"
1710,"[id79181962|Сабина], врачи не подошли ! Те ,кто должен помогать людям.  Умереть в больнице рядом с врачами 🤦‍♂️🤦‍♂️🤦‍♂️ не потому  что пытались ,но не спасли ,а даже не обратили внимание. Ужас !!!"
1711,"[id284648121|Елена], а что разве в стационарах не умерают??? Тоже ведь * рядом с врачами * ??? И почему к нему кто то должен бежать..... ну лежит и лежит и что???"
1712,"[id79181962|Сабина], я неделю назад столкнулась с этим же вызвала скорую на приступ эпилепсии у мужчины, не доезжая дед.городка скорая остановилась и выкинула нассо словами :"" дальше сами, у нас вызов!😳 я его дотащила до скорой а они мне говорят неси его к хирургу на второй этаж ,потащила, хирург осмотрев его сказал неси его на рентген на первый этаж, потом обратно ко мне! А когда я его притащила обратно мне сказали вам надо ехать в район к невропатологу! Я его вывести не смогла с мед.городка так у него начался рецедив( повторный приступ эпилепсии) а когда я обратилась ща помощью в скорую они мне ответили:"" неси его сама, у нас не кому с ним возиться!"""
1713,"[id79181962|Сабина], увы...но это наши реалии...мне например однажды плохо было, тошнило, живот болел, я в центре Питера корчился от болей и около полчаса народ смотрел как мне плохо, как я мучаюсь от боли и никто ни подошёл и не сказал типа вам плохо или что-то типа этого, при том я нескольких людей просил есть ли у кого вода или какая таблетка все говорили нет, пожимали плечами, пока я не отошёл за угол и меня не вырвало при этом стоял у автобусной остановки и все равнодушно проходили мимо...."
1714,"[id79181962|Сабина], согласна с вами"
1715,"[id461054743|Дарья], офигеть..."
1716,"[id8034002|Андрей], а вот с другой стороны посмотреть! Я обнаружила человека на остановке тоже без сознания! Так как городок маленький его супругу я знала, но дозваниться не смогла! Я ему оказала первую помощь! А когда про это узнала супруга, то я оказалась самой последней тварью и сукой, и еще их же семьей в составе тещи , жены и дочери была побита в общественных местах!🤷‍♀️ поэтому и после этого ни к кому не подхожу! Хотя понимаю что нужна помощь, инстинкт самосахронения!🤷‍♀️"
1717,"[id79181962|Сабина], я согласна с вами полностью."
1718,"[id79181962|Сабина], не мы такие, жизнь такая"
1719,
1720,"Все хаят врачей,а сколько""людей""прошло мимо.Неужели никто не смог подойти,сказать что человек лежит."
1721,"[id199746888|Ирина], может и говорили, за камерой."
1722,Ш
1723,"[id199746888|Ирина], а простой человек не разбирается. Мог просто подумать, что спит или пьяный."
1724,"[id199746888|Ирина], вот вот всем безразлично я в шоке"
1725,"[id199746888|Ирина], Вы не правы! Во первых многие приходят так же с острыми болями и своими болячками, а иногда даже бывает , что болит 😢 так , что ничего не замечаешь совсем вокруг происходящего. А вот врачи , что упустили пациента это факт, не раз была в больницах и с острой болью и не с острой и каждый раз практически слышу Ждите , сколько нужно столько и ждите : У ВАС, У ВСЕХ БОЛИТ, А МНЕ НАДО ДОКУМЕНТЫ ОФОРМИТЬ , НАДО БУДЕТ И ЧАС БУДИТЕ МЕНЯ ЖДАТЬ"
1726,"[id199746888|Ирина], равнодушие самое страшное оружие"
1727,Эталонная медицина Скворцовой.🤷‍♂️
1728,"Молодцы врачи , всем по хрен на всех , нет у нас медицины  ."
1729,"[id271026682|Наталья], скажем дружно спасибо лятской администрации здравоохранения и главному черту страны"
1730,Пид... найти эту падлу и тоже.........
1731,Ужас
1732,"[id218299095|Yana], ужас у меня с утра был! Проснулся после вчерашнего,а опохмелиться не на что! А это так,недоразумение!☝🤣"
1733,🙈
1734,Утырок мля
1735,
1736,"Я обычно таких вещей не советую,но чтоб всех твоих родных наша подобная участь,может хоть что-то на могилках родных в голове включится."
1737,"[id395280393|Андрей], при чем здесь его родственники? Они то в чем виноваты? Желайте ему лично тогда такой участи. А то выходит, вы ничем от него не отличаетесь. Вот по себе посудите, вы бы что-то натворили, а ваши родные расплачивались. Правильно это считаете? 
Ответа вашего мне не надо. Просто задумайтесь, поразмышляйте."
1738,"[id147829208|Анастасия], еслиб натворил-ответил бы или хотябы попытался помочь,а такие трусы как эта тварь понимают только если с ними также поступить.И я не про случайность ,а про трусость и безразличие и раз в этом мудаке(человеке) эти качества есть значит ему наплевать на себя и его ничем не задеть,если только через родных."
1739,"Автор, ты я смотрю так и ""побежал"" помогать
Что б тебе или твоим родным так же ""помогли"""
1740,"[id753272263|Виктория], там не поможешь, а он скорую вызывал, так что не стоит пи...ть"
1741,"[id304983178|Елена], ну так то можно и по живее на помощь придти, а не выползать из машины с видом как будто одолжение делаешь"
1742,"[id304983178|Елена], в смысле не поможешь. Можно же было остановить машину, пока он второй раз не проехался передними колесами. Бабуля же как то попала под колеса."
1743,"[id1455095|Оля], вы всегда сразу все вершите?
Сразу мозг отдупляет происходящее?
У меня да, яб вперёд проехала, чтобы он назад не сдал, но не у каждого в стрессовой ситуации быстро мозг соображает.
+ Возможно надеялся, что идиот остановится и не станет дальше кататься по старушке!!!"
1744,"[id1455095|Оля], второй варик выйти поскорее и пополнить ряды под машиной"
1745,"[id1455095|Оля], Как вариант работающий регистратор?"
1746,"[id304983178|Елена], я да) Если вижу что что то происходит подойду и скажу . Ну точно наблюдать бы не стала. На крайний случай, если будет опасность вызывать органы соответствующие. Что бы как минимум данного человека уже тормозили ДПС."
1747,"[id1455095|Оля], так он и звонит по телефону в органы, голову включи!!!!!
Снимает регистратор.
Пипец ты скоростная подумать!!!!!"
1748,"Я не поняла,как она попала под машину,такое чувство,что она лежала под машиной.Много раз просмотрела так и непоняла."
1749,"[id138838879|Любовь], ну да , уже задавленная !🤦как машина показалась на видео,бабуля уже была под ней,сначала задними колесами проехал, позже передними !"
1750,"[id138838879|Любовь], мне кажется, что не один раз проехал, сначала вперёд - потом назад 😞😣😣"
1751,"[id138838879|Любовь], а самое и грустно и удасно, что стоит машина с камерой и снимает все это"
1752,"[id525860010|Наталья], в машине регистратор.Он и снимает.А водитель тому сигналит,что он ещё мог сделать?Потом видно что выбежал и стал звонить,вероятно,в скорую."
1753,"[id138838879|Любовь], я тоже смотрел и не понял"
1754,"[id138838879|Любовь], если она попала, это произошло за камерой("
1755,Пенсионерам сейчас тяжело вот и зарабатывают по разному Тут видимо катализатор снимала с машины
1756,"[id138838879|Любовь], я тоже не поняла как она оказалась под колёсами."
1757,"[id138838879|Любовь], я честно тоже не поняла где она стояла."
1758,"[id138838879|Любовь], Да она похоже там и была .🤣"
1759,А зато сам себе оператор так и сидел? Любовался что ли?
1760,"[id173171242|Елена], ну это сейчас у всех считается нормой!!!
Да и оператора не было это запись видеорегистратора"
1761,"[id366024543|Валерий], видеорегистратор работает в машине, когда она заведена, дальше видно что этот чудо герой вышел уже с телефоном"
1762,"[id173171242|Елена], не всегда, есть функция включения по движению. Но тут похоже, что в машине с регистратором был человек"
1763,"[id173171242|Елена], ну а что этот чудо-оператор должен делать?
Бабушку спасать?
До приезда скорой её запрещено даже трогать"
1764,"[id173171242|Елена], нет, бывает работает  в режиме парковки и функции ночной съёмки"
1765,"[id173896104|Наташа], возможно. В любом случае на данный момент там сидел трус и тупо смотрел на убийство."
1766,"[id173171242|Елена], единственное, он сигналил,,,"
1767,"[id281571208|Константин], конечно был, он сигналил же ему"
1768,"[id366024543|Валерий], я начинаю думать что ща рулём были Вы. Так яростно защищаете водилу, и плевать хотели на чью то мать или бабушку.. В общем на человека, который умер под чьими то колесами"
1769,"[id173171242|Елена], Я водилу не защищаю!!!
100% задавленную бабушку он видел и уехал..
Но он мог не видеть момента на неё наезда. А здесь уже утверждают, что чуть ли не специально он её сбил и несколько раз переехал!!! В том числе и админ подписью к видео.
Хотя на видео этого не видно и факты высосаны из пальца"
1770,🤔😠😳
1771,Молодец!!! Удачи во всём!!!
1772,"Умничка, выростить настоящим мужиком. Над Вовочкой смеялась  вся страна, а теперь он над всеми смеётся. 😜"
1773,"[id205404750|Тамара], точно и вот так и выйдет.
Может каким не будь бизнесменном будет дай бог"
1774,"[id365086628|Айгуль], ему в МЧС нужно работать ...какой бизнесмен...он сколько жизней может спасти..молодец ребенок!!!"
1775,"[id249670225|Ольга], наверное в МЧС."
1776,"[id205404750|Тамара], 👍🤣посмеялась от души"
1777,"[id239766111|Наталья], 👏👏👏"
1778,"[id205404750|Тамара], ээм, что-то вы отстали от реалий...🤣"
1779,Красава мужик уже настоящей
1780,Кароль
1781,"А вот такие именно двоечники, которые плохо учаться ,по жизни бывают хорошими людьми.Добиваются своими силами,стремлением жить,воплощать свою жизнь краше.
А вот в школе по жизни учителя всю жизнь таких детей гнобять,ставят двойки и ругают какими только словами.Ко будьто 2 поставили и им легче стало ,спать,ходить,работать (( они же 2 поставили ,они ведь учителя.Гаоборот должны таких детей поддержиаать и показывать истинный путь к учебе а не гнобить и не отталкивать .
А которые учаться на 5 все 9 или 11 классов то по жизни не которые остаются злобным ,убийцами,попадают в психушку из за правильного учения, все зубрят от и до ,вот таких учителя благотворят прям им в колени не целуют
А войдя в жизнь ,в круговорот среди людей не могут себя показать ,вот мол я был отличником ,школа гордилась мной .И на последок хочу сказать всем учителям вы смотрите ребенка по поступкам,что у него в душе .А не по учебе,что все должны быть вундыркиндами быть что ль."
1782,"[id365086628|Айгуль], точно, мой внук учиться хорошо, но я всегда говорю, что трактористы то же хорошо зарабатывают, дед работает на эсковаторе и не жалуется."
1783,"[id205404750|Тамара], на экскАваторе тоже не всякий сможет работать, учиться надо всё равно, даже вождению.
Ваш внук хорошо учиТся, и это правильно."
1784,"[id213112847|Надежда], сын закончил техникум, платно на автомеханика, зарплата копеечная, прошёл курсы сварщика и работает, а не лучше сразу в училище на гос обеспечение, бесплатно, стипендия. Сноха бухгалтер, а работает продавцом в Летуале."
1785,
1786,"[id365086628|Айгуль], учителя ставят оценки за усвоенные знания, а не за поступки. что за чушь вы несете? в школе не оценивают душевные качества, оценивают интеллект."
1787,"[id365086628|Айгуль], лучший из лучших коментариев!!! Действительно  если у человека в башке надристано тараканами, то никакие высшие образования его не спасут( очень часто переученные сходят с ума) потому что важна жизненная хватка и ум жизненный,  а в школе много совершенно  лишнего и не нужного преподают. Лучше б реально объясняли то, что в жизни пригодиться! А не типа там графиков линейной функции и прочей лабуды. А троечники научно доказано чаще бывают успешными в жизни, поскольку не тратя особо время на зубрёжку гранита науки,  набираются опыта жизненной школы! Вот именно это и пригодиться!!!"
1788,"[id265726429|Елена], да,да точно"
1789,"[id173826216|Наталья], а я знаю ,что за знания ставят оценки,я ведь не с луны свалилась. И причем здесь оценки за поступки? Я ведь отношение учителей к детям ,вот  что первое стоит на местем,отношение к детям ,а не гнобить и всякую белеберду учить к котрые совершенно в жизни не при годятся ,а именно надо учть которое а жизни и на всю жизнь пригодяться"
1790,"[id265726429|Елена], изучение линейных функций, понимание теорем тренирует мозг думать, анализировать и работать. а ваша теория ни что иное, как оправдание лени и тупости для человека. посмотрела бы я как вы бы доверили бы лечить вашего ребенка человеку, который бы обладал бы только жизненным опытом и был хорошим человеком. или решились сесть в самолет который сконструировал настоящий герой спасший щенка, тоже с колоссальным жизненным опытом и считающим начертательную геометрию лишним хламом."
1791,"[id365086628|Айгуль], к сожалению у нас в стране очень много людей которые придерживаются именно такого мнения, поэтому у нас в такой ж@пе автопром, фармацевтика, наука, технический прогресс отстает от мирового лет так эдак на 30. потому что люди у нас хорошие, с большим жизненным опытом, но без знаний и стремлений их получить."
1792,"Молодец, и пусть не отличник .Не важно что в школе не успевает ,не всем это дано! И дисциплина у мальчиков всегда хромает на то они мальчики . Зато душа чистая не загубили бы."
1793,"[id438005870|Оленька], вот именно учителя если не загубят,то он будет человеком"
1794,"Двоечник, это  просто не попавший в калею ,не зацепила его учёба"
1795,"[id165065946|Фарит], не смогли увлечь педагоги"
1796,"[id423804190|Андрей], у педагогов тоже  есть  любимчики и не и как бы они ни старались это скрыть, всё равно  вылазит, а человек существо ранимое  и гордое"
1797,"[id165065946|Фарит], а это уже от педагога зависит в целом. На то он и представитель святой проффессии. Первое правило, которому учил меня один хороший человек - детей нужно любить!!!"
1798,"Пипец, пятилетний гулял один возле реки🤦‍♂️ 🤦‍♂️🤦‍♂️"
1799,На Вову похож😄
1800,"В человеке с рождения это должно быть нормой , идти на помощь слабому или кто в беде , а не героизм . Мальчик молодец однозначно , но очень печально что из этого делают что то сверхъестественное , а печально от того что люди забыли как быть людьми ! Сейчас живут по сути кто сильнее тот и выжил , естественный отбор , а у некоторых все же остается человечность и для других это аж дико ! Я тоже никогда не пройду мимо человека которому нужна помощь, но многих кого я знаю говорят тебе это надо ? И печально становится ."
1801,"[id339096999|Катюша], в нынешнем жестоком и бездумно мире это редкость девушка! И когда таких показывают некоторые дети смотря на таких начинают выносить свое в голове и многие тянуться за такими начинают . Пример это для нынешней молодёжи!"
1802,Ого как херачит изверг
1803,"[id788972273|Наталия], херачит? какое-то не понятное слово ( иностранное)."
1804,"[id237085876|Андрей], дураком не прикидывайся, Андрюх"
1805,"[id760959866|Александр], дурное это слово - для не далеких."
1806,"[id237085876|Андрей], иностранное😂😂сказал человек живущий в Калининграде (Кёнигсберге) ну да, вам там виднее что больше, а что меньше русское😁😁"
1807,"[id71675394|Ilya],"
1808,"Отказалась писать, простила и всё у них ""хорошо"" ну а милые бранятся только тешатся, хехе 🤗"
1809,"[id780549329|Дмитрий], бьёт значит любит😄😄😄😄"
1810,"[id152300235|Лилия], Кто кого любит, тот того и голубит.😂"
1811,"[id780549329|Дмитрий], 🤣🤣🤣"
1812,"[id780549329|Дмитрий], не написала, потому, что скорее всего он обеспечивает её и ребёнка, плюс начинается ""как ты можешь посадить отца своего ребенка"".. и т.д. у нас же привыкли потерпевших обвинять, мол сами виноваты"
1813,"[id232469184|Алекс], ну и будет её пинками будить, значит её устраивает такая перспектива."
1814,"[id780549329|Дмитрий], всё может быть."
1815,"И таких людей много,по нашей стране.У них ещё и семья есть,а потом доходит до такого...=/"
1816,"[id3402827|Kondor],  и не только в нашей стране! Их везде хватает! Любую возьми страну, везде найдется  обьюзер..."
1817,Бедная девушка
1818,"[id788972273|Наталия], мужик, который поднял руку на женщину, перестает быть мужчиной. Женщина, которая терпит побои, перестает быть женщиной. НА ОБОИХ ПО*УЙ, оба , друг дуга стоят"
1819,"[id745962781|Джон], вот правильно"
1820,"[id745962781|Джон], что значит не терпеть побои, дать сдачи?"
1821,Урод конченный
1822,Капец....ужас
1823,"Как можно не понять, что у чувака проблемы с башкой до того, как он начнёт бить тебя ногами по голове"
1824,"[id546534184|Борис], сложно наверное. Он же не раскрывает Салей сущности."
1825,"[id546534184|Борис], можно не понимать долгое время.  И совершенно не факт, что это будет лицо мужского пола. Твари рода не имеют."
1826,И за это не посадят!!! Только когда убьёт! 💁
1827,"[id393315713|Валентина], нанесение тяжких телесных повреждений. Статья!"
1828,"[id347367787|Наталия], наша доблестная полиция, начнёт работать, именно, когда убьёт,а так,- временное задержание и отпустят."
1829,"[id745513683|Елена], так то да, можно и адвоката нанять."
1830,Урод моральный
1831,"Чудовище и говnо полное. Мужлан, недостойный люмпен. Это очень ужасно. И хорошо, что девушка ушла от этого bиомусора. И надеюсь, что у него никогда не будет девушки. Пусть сгиnет в одиночестве и в тюрьме этот кусоk dерьма. Кошмар."
1832,Зря рожает быдло родит
1833,"[id788972273|Наталия], это точно, стране нужны герои ну а пиз.. а  рожает дураков"
1834,Нашла чем хвастать горе мать
1835,"Очень возбуждающая миледи.. Встанет только у истинных ""джентельменов"""
1836,"[id780549329|Дмитрий], это вряд-ли"
1837,"[id481001325|Игорь],не ну а чё, видная дама"
1838,"[id780549329|Дмитрий], отче наш спаси и сохрани от таких красавиц"
1839,"[id481001325|Игорь], Вы истинный?"
1840,"[id780549329|Дмитрий], это смотря на что смотреть)"
1841,"[id780549329|Дмитрий], вечно с пузом"
1842,"[id178725011|Елена], в каком смысле?"
1843,"[id780549329|Дмитрий], на каждую кострюлю своя крышка, так что конечно найдется, от этого не легче"
1844,"[id481001325|Игорь], она вечно беременная"
1845,"[id780549329|Дмитрий], в каком месте? В"
1846,Бедный ребёнок в животе😢
1847,"[id532059746|Ирина], у этих детей ни здоровья ни воспитания,не надо бы таким хабалкам вообще рожать,они работать не хотят,а хотят еб@@я,пить и курить,вот вопрос,а на что она курит,жрет,пьет,деньги ведь на детей выдают амнемей на сигареты и прокладки,а?"
1848,"[id357291518|Лера], Да конченная, отморозь."
1849,"[id357291518|Лера], Да и еб..ь некаждый будет такую, я в блокаду за будерброд с такой нестану🤣"
1850,"[id95911760|Анатолий], да,да,никакая Виагра не поможет,либо глаза в трусах быть должны 🤷‍♀️😆"
1851,"[id357291518|Лера], 👍👍👍👌"
1852,"ПДН показать это видео, чтоб в дальнейшем взяли на заметку горе мамашку😡"
1853,"[id154959619|Елена], чтобы пока ещё не родила, сразу на учёт поставили🤣"
1854,"[id287546415|Фаина], да хоть так, пипец она ненормальная😔"
1855,"В основном, подчеркиваю, в основном, многодетные такие. Нормальная женщина, прежде чем рожать , подумает, сможет ли она достойно воспитать ребёночка. Два ребёнка это норма, ну три, учитывая обстоятельства, остальное перебор, лучше аборт, чем несчастные дети."
1856,"[id154959619|Елена], и органы опеки, пусть проверят это чудовище! Подобное производит подобное, за страну страшно становится!"
1857,"[id287546415|Фаина], и стерилизовали !!!😨😨"
1858,"[id178725011|Елена], зря вы так. У меня их семеро, Слава Богу живём не хуже других. А на счёт денег, не всем их одабривают."
1859,"[id506350625|Елена], видимо Вы относитесь к исключению. Не понимаю многодетные семьи, зачем? Особенно жалко старших..Бабы,,не плодитесь бездумно, государство за это платит копейки, а дети страдают."
1860,"[id154959619|Елена], у нас таких полколхоза и пдн не чешется особо. Потому что всем на всех пофиг.Жалко таких детей, они все время ходят с голодными глазами."
1861,"Мозгов нет, зато п... а есть."
1862,"[id738530773|Венера], и то и другое имеется )) просто первое плохо работает"
1863,"[id201526608|Александр], первое в стадии эмбриона, а второе эволюционирует)"
1864,Сразу в дурку  !!
1865,Пилять.... Каких только не ипут🤦‍♀️🤦‍♀️🤦‍♀️ Помойка какая то. Брррр...
1866,"[id182726998|Татьяна], это вряд ли только таких она находит ,находит таких же как и она"
1867,"[id481001325|Игорь], она как бесплатный общественный туалет, куда все справляют свою нужду."
1868,"[id182726998|Татьяна], не суди, и не будешь судима! В жизни ни кто не застрахован!"
1869,"[id386997983|Андрей], сам то понял что сказанул 🤦‍♀️🤦‍♀️🤦‍♀️"
1870,"[id182726998|Татьяна], верно сказали"
1871,Дура на всю голову
1872,Мир сошел сума
1873,Халява дома можно сидеть
1874,у них и дома так же
1875,А так да погодка бушует  зла на людей
1876,"В Норильске ещё СССР, самый не лучший город"
1877,
1878,😱😱😱
1879,Ужасная весна!
1880,И там живут люди....
1881,"У природы нет плохой погоды,,,,,"
1882,Там живут очень достойные люди 👍
1883,Жуть
1884,Щас будет мыть пола в другом месте...
1885,"[id558902043|Никита], точно 🤣"
1886,"[id558902043|Никита], да не будет он там мыть. Условно дадут."
1887,"[id136730326|Елизавета], с чего, он только освободился, сядет на долго..."
